TIC,sectors,period,range
291493206,[33],5.71,
291532188,[11],1.05848,
291554175,"[7, 34]",1.495025,0.03004999999999991
291555741,[7],10.166,
291558816,"[7, 33, 35]",0.40633,0.0012400000000000189
291564036,[13],0.8992,
291564495,[13],5.9807,
291565923,[13],5.1804,
291606923,[12],0.59235,
291712818,[13],0.52186,
291751483,[17],6.759,
291765536,[11],5.635,
291766513,[11],5.4823,
291791307,"[7, 33]",0.39444,0.037119999999999986
291791862,"[7, 33]",1.05555,0.02218000000000009
291794431,"[7, 33]",2.101005,0.0020099999999998452
291799172,"[7, 33]",5.3056,0.21119999999999983
291883210,[18],0.78816,
291897606,[13],7.25,
291900349,[13],7.153,
291950071,"[11, 12]",6.99275,0.19449999999999967
292019405,[13],7.4236,
292064519,[7],5.1376,
292191072,"[7, 33]",1.587075,0.00012999999999996348
292242286,[12],3.22,
292304216,[11],4.85,
292346283,[11],2.8934,
292363168,"[7, 33]",6.467499999999999,2.6390000000000002
292445995,"[11, 12]",6.824,0.34799999999999986
292460341,[7],2.278,
292460444,[7],2.7178,
292508120,[12],7.8994,
292531440,"[7, 33]",6.86695,0.20790000000000042
292534942,[33],6.793,
292550464,[11],0.49622,
292550657,[11],0.2856,
292635049,[12],5.1171,
292703917,[13],4.0031,
292710965,"[7, 33]",2.74465,0.0045000000000001705
292714470,[7],8.201,
292749845,"[12, 13]",4.98274,3.8304799999999997
292810205,[12],1.701,
292910655,[11],0.36,
292911719,[11],3.5402,
293007811,[7],6.6049,
293036213,[12],4.8349,
293069615,[12],1.26069,
293072882,[12],3.3443,
293073072,[12],4.4045,
293074999,[12],2.979,
293101406,[12],3.3274,
293135993,[7],6.718,
293238072,[7],0.6788,
293269939,"[1, 31, 32, 33, 34, 35]",7.179833333333334,0.3899999999999997
293271134,"[1, 2, 3, 4, 5, 6, 10, 12, 13, 27, 29, 30, 31, 32, 34, 35]",0.7718225,7.48546
293271137,"[1, 2, 3, 4, 5, 6, 10, 11, 13, 27, 29, 30, 31, 32, 34, 35]",0.7718281249999999,7.48546
293290674,[12],2.01,
293331077,"[12, 13]",5.467499999999999,0.6391999999999998
293332607,"[12, 13]",0.745,0.0
293333773,"[12, 13]",0.71819,0.0014799999999999258
293384114,[7],0.95141,
293386910,"[7, 33]",0.69527,3.999999999992898e-05
293403928,"[12, 13]",2.615815,0.06836999999999982
293454568,"[8, 9, 35]",5.6158,0.29000000000000004
293531109,[12],0.70577,
293537617,[12],1.04065,
293547455,"[8, 9]",0.5032650000000001,0.0014100000000000223
293551214,"[8, 9]",5.118550000000001,0.14290000000000003
293554343,"[8, 9, 35]",3.4823,0.11250000000000027
293559662,[8],1.119,
293591057,[11],2.08069,
293647739,"[6, 7, 33, 34]",0.0423275,0.010500000000000002
293653052,[6],0.799,
293654029,"[33, 34]",0.818515,0.00017000000000000348
293689919,"[6, 7]",5.835,0.07000000000000028
293690367,"[6, 7, 33]",1.2828633333333332,0.96442
293692394,"[6, 7, 33]",3.6936666666666667,0.09710000000000019
293692895,"[6, 7, 32, 33, 34]",0.5001580000000001,0.0012699999999999934
293694352,"[6, 7, 33, 34]",1.1907375,0.0013300000000000534
293696773,"[5, 32]",1.8416299999999999,0.0012600000000000389
293724491,"[12, 13]",4.2789,0.009800000000000253
293768239,[32],3.8436,
293773654,"[5, 32]",4.83085,0.045099999999999696
293774239,"[6, 33, 34]",2.014776666666666,0.01985999999999999
293804278,"[14, 16]",2.47447,0.022860000000000102
293815097,[7],0.0321,
293827011,[7],0.7274,
293837173,[32],3.9364,
293845379,[6],2.8565,
293846223,"[6, 33]",5.205,0.16999999999999993
293855105,"[6, 33]",5.436,0.24799999999999933
293880482,[14],5.86,
293881422,[20],2.8672,
293885021,"[14, 16]",0.031924999999999995,5.000000000000143e-05
293887235,"[5, 32]",8.6205,0.7469999999999999
293887280,"[5, 32]",0.5404150000000001,0.00014999999999998348
293887719,[32],1.547,
293917894,"[7, 34]",7.70445,2.4391
293934547,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 27, 28, 29, 30, 31, 32, 33, 34, 35]",1.0835319047619048,0.004929999999999879
293935179,[13],4.9,
293939628,[32],2.456,
293969029,"[6, 7, 8, 9, 33, 34, 35]",0.32109,0.00026999999999999247
293970607,"[13, 33]",4.048955,6.58929
293970810,"[2, 3, 5, 6, 7, 8, 9, 10, 12, 13, 27, 29, 30, 32, 33, 34, 35]",0.6081564705882352,0.0011299999999999644
293970814,"[2, 3, 5, 6, 7, 8, 9, 10, 12, 13, 27, 29, 30, 32, 33, 34, 35]",0.6081605882352941,0.0013999999999999568
293971038,"[2, 3, 5, 6, 8, 9, 10, 12, 30, 32, 33, 34]",1.2984275,0.005449999999999955
293972733,"[4, 5, 10, 13, 31, 33]",7.083283333333333,2.1026000000000007
293973056,"[4, 7, 9, 10, 12, 13, 33]",2.8070571428571425,6.3599
293973256,"[6, 13]",6.76975,3.8485000000000005
293973585,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 29, 31, 34]",0.5857,0.0028599999999999737
293974254,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 30, 31, 32, 33, 34, 35]",0.19887882352941175,0.00043999999999999595
293974981,"[3, 7]",0.7614099999999999,0.0021799999999999597
293992847,[6],5.0979,
293994193,[6],3.2051,
294008729,[12],0.38876,
294013264,[12],7.181,
294019110,"[9, 10]",2.0748499999999996,0.07030000000000003
294019345,"[9, 10]",1.9310749999999999,0.010970000000000146
294020019,[9],0.41511,
294020021,[9],0.41511,
294020259,"[9, 10]",3.5985500000000004,0.07710000000000017
294020392,"[9, 10]",1.52499,0.023600000000000065
294020958,[10],3.4591,
294021261,"[9, 10]",1.3191199999999998,0.023760000000000003
294049771,"[6, 7, 8, 9, 33, 34, 35]",0.9438514285714286,0.0018600000000000838
294051058,[9],0.6161,
294053466,[1],5.2281,
294057207,[6],0.88071,
294064404,[13],0.925,
294097439,[9],6.8234,
294097474,"[3, 6, 7, 9, 13, 30, 33]",7.346814285714285,5.0360000000000005
294097907,[12],7.2533,
294098955,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 27, 29, 30, 31, 32, 33, 34, 35]",1.5141268421052632,0.03315000000000001
294104867,"[9, 10]",7.162699999999999,0.22140000000000004
294113997,[6],0.38675,
294116154,"[6, 33]",1.3437299999999999,0.0033399999999998986
294117220,[33],7.63,
294118207,"[6, 33]",1.169165,0.00926999999999989
294121061,[6],6.87,
294122180,"[6, 33]",1.663385,0.01660999999999979
294125097,[33],2.96,
294125319,[33],6.2155,
294149159,"[12, 13]",6.31505,0.027499999999999858
294157254,"[6, 7, 8, 9, 33, 34]",0.04053333333333333,0.011499999999999996
294157334,"[6, 7, 8, 9, 33, 34, 35]",2.3257571428571433,0.016469999999999985
294159012,[13],9.234,
294195380,[13],7.311,
294203657,[12],3.433,
294204998,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 29, 31, 33, 34, 35]",0.69797,0.005059999999999953
294205344,"[1, 4, 27]",7.234333333333335,0.6230000000000002
294205345,[12],7.39,
294208369,[10],12.85,
294214428,[33],1.859,
294215502,[33],3.0613,
294216808,[33],3.7,
294217060,[33],3.29,
294255326,"[9, 10]",3.0263,0.04579999999999984
294271993,"[1, 13]",7.45205,0.06990000000000052
294274889,"[2, 4, 8, 10, 11, 12]",7.3704833333333335,0.23390000000000022
294283111,"[14, 15, 16]",3.6022,0.0737000000000001
294286370,"[14, 15]",1.49021,0.07841999999999993
294316705,[33],0.9551,
294316713,[33],0.95311,
294325090,[13],7.2716,
294325822,"[3, 6, 7, 8, 9, 10, 13, 27, 30, 33, 34, 35]",2.443756666666667,4.254250000000001
294327127,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 27, 28, 29, 30, 31, 32, 33, 34, 35]",2.4586219047619045,0.04600000000000026
294327506,[13],5.907,
294328887,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 29, 30, 31, 33, 34]",0.3544477777777778,0.0010099999999999554
294352830,[33],1.26681,
294353348,[33],0.43602,
294361956,[33],0.62128,
294396371,[7],0.0302,
294399512,[1],7.1372,
294426353,[33],1.68177,
294429678,[33],4.7282,
294450226,"[10, 11]",6.95215,0.41270000000000007
294457572,"[10, 11]",0.476965,0.0009899999999999909
294457573,"[10, 11]",0.476965,0.0009899999999999909
294457595,"[10, 11]",0.391595,0.00016999999999994797
294459369,"[10, 11]",0.53225,0.0004999999999999449
294469124,"[14, 16]",7.529,0.07600000000000051
294489213,"[9, 10]",4.52015,0.16709999999999958
294499063,"[7, 33]",5.6229,3.5742000000000003
294499065,"[7, 33]",5.6229,3.5742000000000003
294500964,"[7, 34]",5.5155,0.4863999999999997
294525757,[7],0.5558,
294526197,[7],1.13368,
294572259,[10],7.8407,
294656222,"[10, 11]",6.27825,0.4975000000000005
294660513,"[10, 11]",6.4144,0.0968
294688640,"[12, 13]",3.115,0.06999999999999984
294726689,[11],1.59895,
294726767,[11],2.12338,
294728424,[10],4.039,
294729860,"[10, 11]",3.6443000000000003,0.07339999999999991
294734161,"[9, 35]",2.81305,1.9128999999999998
294789199,[16],3.7631,
294815205,[12],3.93,
294838299,[13],4.0029,
294888150,[13],7.47,
294896128,"[14, 15, 16]",0.14133333333333334,6.0000000000004494e-05
294908866,[12],0.57339,
294912308,[12],1.27115,
294953633,"[12, 13]",4.989850000000001,0.4402999999999997
294963868,"[9, 10]",0.45271,2.0000000000020002e-05
294976534,[35],0.0584,
294993587,[12],3.876,
295030092,[10],7.63,
295032953,[11],0.34501,
295033150,[10],2.33647,
295093889,[35],3.986,
295119747,[14],7.159,
295122887,"[14, 16]",4.8305,0.010600000000000165
295127323,"[12, 13]",8.55325,0.21750000000000114
295221386,[35],5.912,
295227461,[9],0.19332,
295242923,"[10, 11]",1.447215,0.013290000000000024
295253049,[13],10.275,
295253878,[13],7.566,
295254043,[12],2.4589,
295288395,"[10, 11]",2.594,0.04800000000000004
295293927,"[11, 12]",6.41575,0.8931000000000004
295297226,"[15, 16]",5.5939,0.19700000000000006
295313222,[13],1.342,
295319995,[35],0.72795,
295330002,"[9, 10, 35]",2.6306,0.1351
295394126,[33],6.708,
295398622,[33],0.82594,
295421709,[13],7.588,
295451601,[13],0.93498,
295456446,[13],7.5002,
295458377,[13],0.749,
295464097,[12],1.84856,
295498106,"[10, 11]",5.654450000000001,0.014899999999999913
295509655,[11],1.92806,
295535547,"[14, 16]",2.22205,0.025100000000000122
295547163,[13],1.706,
295572463,[10],1.694,
295572469,[10],1.69472,
295583934,"[9, 10, 35]",5.3989666666666665,0.5814000000000004
295591091,[35],0.05829,
295613809,[12],0.52873,
295619101,"[7, 33, 34]",0.3546933333333333,0.30411
295620960,"[7, 33, 34]",0.44928999999999997,0.0022099999999999898
295631052,[14],9.333,
295642548,"[15, 16]",7.9794,1.8811999999999998
295666861,[12],6.1478,
295667055,[11],0.24761,
295706101,"[14, 16]",0.03274,0.0
295707212,"[14, 16]",0.40618,0.0008799999999999919
295730738,[7],0.39165,
295763805,"[10, 11]",8.6785,4.887
295772429,[12],3.8932,
295782964,[9],3.477,
295786122,[35],3.8232,
295788783,[35],2.28537,
295795882,[9],6.6914,
295799540,"[14, 15, 16]",2.582826666666667,0.008420000000000094
295802301,"[14, 15]",0.363405,6.999999999995898e-05
295804163,[14],5.2759,
295805523,[15],1.8821,
295807319,"[14, 16]",1.946825,0.015649999999999942
295813451,[7],0.41696,
295822805,[34],5.266,
295851001,[12],3.6408,
295874534,[10],1.31829,
295889975,[14],1.56977,
295892119,"[14, 15]",7.71715,3.0656999999999996
295894882,[16],12.19,
295897312,[14],7.47,
295898087,"[14, 15, 16]",0.6175933333333333,0.0009299999999999864
295911223,[12],5.039,
295915356,"[11, 12]",0.28085000000000004,6.0000000000004494e-05
295951187,[10],7.3815,
295964842,[33],0.0629,
295977261,[12],2.6841,
296007727,"[14, 16]",0.30137,0.00020000000000003348
296019004,"[14, 15]",1.12707,0.014019999999999921
296048890,"[10, 11]",1.676155,0.014969999999999928
296055194,"[10, 11]",8.3705,0.7609999999999992
296072781,"[33, 34]",0.03127,0.0
296076454,"[7, 33]",0.18856499999999998,0.0004300000000000137
296082543,[26],1.97223,
296092486,"[9, 10, 35]",1.0342366666666667,0.026989999999999847
296094415,"[9, 10]",0.15691,0.0
296157557,[12],4.2516,
296183887,"[33, 34]",0.13687,6.0000000000004494e-05
296184084,"[7, 34]",1.33438,0.010039999999999827
296190343,[7],0.03658,
296234416,"[10, 11]",3.15655,0.10110000000000019
296239005,"[11, 12]",5.90195,0.009299999999999642
296277376,[12],1.11585,
296299276,"[9, 35]",0.788955,0.0021700000000000053
296300314,[9],5.273,
296325672,"[14, 16]",1.562945,0.7284299999999999
296325699,[16],1.9924,
296328654,[11],3.1677,
296331506,[11],3.9684,
296356359,"[10, 11]",2.0799,0.01980000000000004
296371175,[12],5.091,
296378722,[12],2.609,
296381542,[12],0.2347,
296451697,[35],9.128,
296458778,"[14, 15]",4.9528,4.5204
296462183,"[14, 16]",4.5218,0.0036000000000004917
296481762,[12],2.02,
296491432,[10],5.5601,
296501895,"[10, 11]",3.5961,2.5646
296501920,[10],2.3093,
296556730,"[9, 10, 35]",3.3555333333333333,0.03420000000000023
296561932,[10],0.504,
296582851,[12],2.6454,
296586439,"[11, 12]",2.49274,0.018119999999999692
296638064,"[9, 10, 35]",1.41352,0.0049200000000000355
296645969,[35],0.42197,
296646421,[35],0.59476,
296681124,[11],6.901,
296700769,[12],1.04826,
296847101,[11],3.3075,
296852110,[11],3.15,
296863557,"[9, 35]",2.282,0.0040000000000000036
296865698,"[9, 35]",1.0567199999999999,0.0014399999999998858
296865923,"[9, 10, 35]",2.6857133333333336,0.00849999999999973
296922651,[12],5.2664,
296948008,[11],3.7291,
296989356,[10],2.47429,
297053030,[15],4.2363,
297125873,"[10, 35]",2.48295,0.014100000000000001
297127149,"[9, 10, 35]",1.16027,0.013430000000000053
297130521,"[9, 10, 35]",0.33443333333333336,0.0008299999999999974
297130573,"[9, 10]",0.33426,0.0005199999999999649
297133245,"[9, 10]",0.87408,0.01541999999999999
297134156,"[9, 10, 35]",0.5591033333333334,0.0009100000000000774
297217458,[11],15.26,
297259536,[15],0.08783,
297269233,[15],0.49252,
297329713,[35],9.94,
297340742,[9],0.86777,
297351461,[11],2.481,
297398435,[15],3.9525,
297404316,[16],0.58496,
297409900,"[15, 16]",0.7656149999999999,0.0001300000000000745
297459237,[11],1.33429,
297463281,[35],1.54568,
297465460,"[9, 10]",1.43421,0.0015399999999998748
297543970,[11],2.18716,
297579704,[19],2.9586,
297594559,"[9, 10]",2.99052,0.11475999999999997
297601554,[15],1.06867,
297648188,"[18, 19, 25]",0.11139666666666666,9.999999999996123e-06
297649160,[19],0.456,
297649360,[25],6.832,
297649627,[19],1.46085,
297649656,"[18, 19, 25]",0.03231,0.0
297649740,"[19, 25]",2.7352,0.06619999999999981
297649945,"[18, 19, 25]",3.412733333333333,0.02959999999999985
297650360,[18],6.8,
297654321,[19],5.477,
297695865,"[18, 19, 25]",4.154833333333333,0.5507
297730138,"[9, 10, 35]",3.937533333333333,0.09669999999999979
297779852,[18],5.66,
297781252,"[18, 19, 25]",5.354933333333334,0.3349000000000002
297793037,[14],5.9,
297855749,[12],1.13127,
298028636,[17],0.21217,
298028657,[16],6.308,
298079967,"[9, 10]",2.98555,0.027499999999999858
298080101,"[9, 10, 35]",4.377066666666667,0.29720000000000013
298133238,[16],7.324,
298139785,[16],4.7306,
298193687,"[14, 15]",2.7800000000000002,0.020000000000000018
298205758,"[9, 10, 35]",0.04073666666666667,0.00791
298205953,"[9, 10, 35]",1.3031633333333332,0.021029999999999882
298224027,"[17, 24]",2.150805,0.008809999999999985
298308807,[16],2.24,
298316602,"[17, 18]",4.19425,9.999999999976694e-05
298325207,[35],9.84,
298429044,"[14, 15]",5.5238,0.2679999999999998
298429308,"[14, 15]",2.099985,0.10242999999999958
298447903,"[9, 10, 35]",5.367,0.19019999999999992
298682537,[26],0.66306,
298687582,[26],2.15,
298690606,"[9, 10, 35]",1.9102733333333335,0.01328000000000018
298696675,"[9, 10, 35]",4.302866666666667,0.22170000000000023
298728773,[12],11.684,
298784838,"[14, 15]",7.25655,0.39310000000000045
298849770,[5],0.4236,
298897823,[26],0.673,
298962127,[14],7.436,
299018492,[10],0.95524,
299024417,"[9, 10, 35]",0.04375333333333334,0.04374000000000001
299033873,[11],0.89009,
299036120,[11],1.7392,
299043434,[11],2.07,
299090677,"[15, 26]",3.4748,0.0024000000000001798
299092948,[14],0.15588,
299164237,[12],3.9805,
299171025,[12],5.88,
299206370,[16],0.40548,
299268100,[12],6.462,
299293155,[16],5.0776,
299293868,[16],0.767,
299304872,[11],1.63438,
299325548,[33],7.075,
299327964,"[17, 18]",5.07695,0.5213000000000001
299327966,"[17, 18]",5.07815,0.5236999999999998
299374081,"[9, 10, 35]",2.2964733333333336,0.07030000000000003
299461881,[33],1.00954,
299470001,[33],1.64645,
299472714,"[9, 10]",7.262499999999999,0.34499999999999975
299492590,"[17, 18, 19, 24]",6.709575,1.0569000000000006
299493163,[18],5.08,
299506420,[12],0.97482,
299552868,[33],8.577,
299553150,[33],0.84792,
299583570,"[6, 33]",6.909050000000001,0.16270000000000007
299584845,[33],1.9941,
299610933,[12],11.911,
299650493,"[7, 33]",4.0825,2.6849999999999996
299651866,"[6, 7, 33]",1.4782133333333334,0.006950000000000012
299656513,"[6, 7, 33]",2.559633333333333,0.050000000000000266
299701337,[10],5.061,
299701603,"[9, 10]",0.673,0.0
299703174,"[9, 10]",6.06465,0.2732999999999999
299704029,[35],4.275,
299710862,[9],3.73,
299711710,[9],7.3256,
299741801,"[6, 7, 33]",2.839866666666667,0.13839999999999986
299782325,[11],10.018,
299791507,[11],0.61506,
299835050,"[6, 7, 33]",2.7419666666666664,0.04029999999999978
299847109,"[7, 34]",0.42903,6.0000000000004494e-05
299879450,[12],1.41227,
299891843,[27],1.54773,
299898024,"[1, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 27, 28, 29, 31, 32, 33, 34, 35]",2.3249810526315797,1.21927
299902068,[6],2.4267,
299909191,"[6, 33]",5.6735500000000005,0.030100000000000016
299909321,"[6, 33]",7.006600000000001,0.22520000000000007
299939819,[12],7.45,
299941410,"[2, 12, 13, 30, 34]",2.62596,5.511
299942872,"[6, 7, 10, 31, 34]",6.79592,0.2915000000000001
299949963,[11],3.1031,
299950305,[11],6.5253,
299973179,[12],4.085,
300010961,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 31, 32, 33, 34]",1.4625750000000002,0.01483000000000012
300010976,"[1, 4, 5, 9, 30, 35]",4.903216666666666,4.0443
300019966,[13],11.987,
300029229,"[6, 7, 33]",5.525366666666667,0.19289999999999985
300031544,"[6, 7, 33]",0.3351933333333333,0.000160000000000049
300035868,[12],6.965,
300038933,[8],11.96,
300038935,[8],11.96,
300145393,"[6, 7]",1.006335,2.999999999997449e-05
300147216,[6],0.26485,
300148491,"[6, 7, 33]",7.022066666666667,3.2718000000000007
300168472,[12],1.869,
300180101,[12],3.7728,
300203210,"[6, 7, 32, 33]",1.3201675,0.0025399999999999867
300243728,[12],7.1121,
300257645,[14],1.391,
300286853,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 27, 31, 32, 35]",0.507190625,0.0006999999999999229
300306169,[10],2.63133,
300323211,"[1, 12]",5.87035,2.4927
300324030,[29],6.836,
300377218,[11],4.4024,
300378396,"[8, 10]",0.196685,3.0000000000002247e-05
300443201,"[1, 9]",8.215,0.129999999999999
300500275,[10],4.5706,
300510057,"[1, 3, 5, 6, 7, 8, 11, 12, 13, 29, 31, 32, 33, 35]",5.835992857142857,3.6019
300512205,[1],7.2375,
300519372,[12],6.9182,
300558062,[9],7.3799,
300565375,[10],0.1672,
300573539,"[10, 11]",0.8645,0.0050000000000000044
300603753,[27],9.453,
300635880,[12],0.03499,
300640976,[12],7.466,
300644089,[12],5.5832,
300645689,[12],1.88555,
300651343,"[7, 9, 32, 35]",5.476750000000001,0.34799999999999986
300651846,"[1, 2, 4, 5, 6, 7, 10, 11, 12, 28, 29, 31, 33, 34, 35]",0.30781733333333333,0.31134
300655160,"[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 27, 28, 29, 30, 31, 32, 33, 35]",0.709571,0.0030000000000000027
300673049,[10],3.337,
300679956,"[10, 11]",2.874,0.008000000000000007
300703418,[1],7.44,
300710088,"[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 27, 31, 32, 33, 35]",2.4037782352941175,0.2992600000000003
300742420,"[10, 12, 31]",5.976666666666667,4.3389999999999995
300744369,"[1, 3, 6, 8, 12]",1.0452460000000001,0.002969999999999917
300748350,[12],3.7394,
300804669,"[10, 11]",1.851785,0.003849999999999909
300807290,"[10, 11]",3.5675499999999998,0.1336999999999997
300812521,"[1, 12, 30]",5.883233333333333,2.1900000000000004
300814115,"[1, 2, 3, 5, 8, 9, 12, 13, 30, 32, 33, 35]",7.667675000000002,1.2200000000000006
300864190,[1],7.552,
300865979,"[1, 2, 5, 6, 9, 10, 11, 12]",7.7255625000000006,0.9695
300893770,"[10, 11]",7.3485,1.1830000000000007
300937813,"[3, 6, 7, 8, 9, 10, 11, 13, 30, 31, 32, 33, 35]",1.337246923076923,0.016999999999999904
300939080,"[1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 27, 29, 30, 31, 32, 34, 35]",6.859594444444444,1.0084999999999997
300939565,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 27, 28, 29, 30, 31, 32, 33, 34, 35]",4.506777272727272,0.2862
300971253,"[1, 2, 4, 5, 7, 8, 12, 13, 31, 33, 34, 35]",1.4892258333333332,0.07589000000000001
301003389,"[10, 11]",1.03259,0.0033199999999999896
301003551,[10],1.2485,
301003694,"[10, 11]",7.8657,3.9806
301004528,[11],3.1096,
301009490,"[10, 11]",5.287190000000001,8.02562
301009491,"[10, 11]",5.130190000000001,7.711620000000001
